ID;Tipo;Height;Width
1848585;dog;360;640
1351455;cat;480;270
1051244;cat;480;270
1031984;dog;480;308
1012181;dog;363;400
1731179;dog;640;640
1708142;dog;356;359
1226991;dog;400;300
1485554;dog;480;296
1062153;cat;225;400
1919311;dog;480;320
1730711;dog;300;400
1244213;cat;400;225
1989608;cat;300;400
1057509;cat;400;300
1332340;dog;480;270
1538499;cat;300;400
1995140;dog;225;127
1988770;dog;480;270
1955600;dog;480;360
1773749;dog;360;203
1552046;dog;400;225
1558968;dog;372;400
1500852;dog;480;360
1560509;cat;480;360
1959457;dog;494;640
1017862;cat;480;359
1931676;dog;480;346
1501538;cat;480;360
1435010;cat;300;400
1666392;dog;480;360
1451817;cat;400;300
1900828;dog;480;360
1788133;dog;640;640
1237701;dog;480;360
1696954;cat;480;360
1131859;dog;640;640
1216128;dog;300;400
1498669;dog;300;400
1572042;cat;480;360
1691961;dog;539;640
1333023;cat;480;480
1920484;cat;360;640
1446121;dog;480;360
1089763;cat;427;640
1605120;dog;480;270
1287338;cat;300;400
1429777;dog;300;400
1716390;cat;480;360
1783336;dog;225;400
1325401;cat;300;400
1441180;dog;480;270
1392799;cat;480;640
1319725;cat;300;400
1864848;dog;267;400
1976008;cat;478;640
1827696;cat;300;400
1809243;cat;360;640
1038443;dog;400;325
1907219;dog;400;300
1462643;cat;300;400
1712101;cat;300;400
1212158;dog;480;293
1959998;dog;300;225
1932220;cat;480;360
1185988;dog;300;400
1852051;cat;300;400
1508237;cat;400;400
1431906;cat;257;400
1366055;cat;480;640
1026484;dog;480;640
1130465;dog;300;400
1292634;dog;640;640
1469056;cat;480;270
1504920;cat;297;400
1490236;cat;300;400
1609954;cat;300;400
1355598;dog;400;300
1446681;cat;300;400
1772171;dog;360;640
1465086;dog;480;360
1968570;dog;480;346
1566635;dog;479;270
1083990;cat;480;360
1330795;cat;480;480
1717165;dog;400;300
1569906;cat;362;640
1820137;dog;400;225
1664860;dog;311;399
1171117;dog;480;356
1237939;cat;300;400
1344947;cat;331;400
1085271;dog;300;400
1586935;dog;195;233
1826378;cat;309;400
1583697;dog;480;640
1578130;dog;478;640
1065531;dog;480;360
1193636;cat;480;270
1131601;cat;300;400
1888780;dog;300;400
1389050;dog;300;400
1745123;cat;120;160
1345282;dog;480;640
1125746;dog;400;267
1054820;dog;400;300
1045352;dog;480;640
1522809;cat;400;298
1518312;dog;239;400
1847422;cat;300;400
1525038;cat;480;360
1540571;cat;480;359
1060745;dog;360;203
1248541;cat;480;360
1672244;dog;480;640
1409940;dog;299;400
1060802;cat;480;360
1619129;cat;300;400
1686856;cat;480;342
1390491;cat;300;400
1527348;dog;480;640
1106815;dog;360;203
1026893;dog;360;640
1241448;dog;400;317
1550292;cat;480;360
1425384;dog;394;296
1866083;cat;400;300
1045452;dog;400;300
1906869;cat;480;640
1369603;cat;480;360
1337631;dog;480;359
1684515;dog;640;640
1345572;cat;480;269
1882415;dog;265;400
1967846;cat;464;640
1752599;cat;480;640
1309692;cat;299;223
1933183;cat;480;360
1720152;dog;300;400
1117567;dog;427;640
1033363;dog;480;270
1098389;cat;268;399
1517635;cat;400;300
1443574;dog;328;400
1581524;cat;300;400
1400203;dog;360;640
1119360;dog;400;269
1528684;cat;516;640
1174769;cat;274;400
1831805;dog;480;640
1861626;cat;400;300
1680368;dog;480;640
1154679;cat;225;400
1417865;dog;480;360
1895258;dog;400;300
1475588;cat;400;299
1586172;dog;480;270
1934139;dog;399;225
1451355;cat;480;360
1854063;cat;400;299
1290154;cat;400;300
1296989;dog;480;360
1928782;dog;640;640
1552113;dog;400;300
1100159;dog;480;356
1759213;cat;300;400
1047416;dog;480;640
1193439;dog;300;400
1569487;cat;480;360
1911739;dog;399;266
1579795;dog;300;225
1188458;cat;480;640
1187004;cat;400;300
1317629;dog;640;640
1341202;cat;300;225
1926415;cat;400;352
1326321;dog;255;400
1105974;dog;480;270
1200600;dog;400;300
1321553;dog;300;400
1171496;dog;391;400
1437316;cat;640;640
1698176;cat;336;640
1486793;cat;300;400
1251236;cat;480;360
1047817;dog;400;382
1223119;dog;478;357
1694142;cat;267;400
1189173;cat;263;400
1908478;cat;300;400
1508075;dog;360;640
1722380;cat;480;640
1333895;cat;300;400
1075302;dog;360;640
1288309;cat;480;358
1091308;cat;400;300
1617203;cat;300;400
1160307;dog;480;270
1193163;dog;400;400
1715999;dog;400;300
1206675;cat;300;400
1400554;dog;478;640
1841729;cat;400;290
1576203;dog;400;300
1819676;dog;480;360
1805301;dog;640;640
1590145;cat;480;360
1672870;dog;471;380
1571329;cat;480;640
1901452;cat;400;300
1499372;dog;356;640
1659807;dog;299;400
1368115;cat;480;270
1096078;dog;400;236
1157793;cat;300;400
1139198;dog;480;450
1180874;dog;480;270
1769242;dog;360;640
1860405;cat;480;360
1688234;dog;300;400
1117737;cat;300;400
1450609;dog;400;225
1067081;cat;400;299
1333572;cat;300;400
1136662;dog;480;360
1473706;cat;480;640
1286864;dog;480;360
1780561;dog;480;360
1307751;cat;206;275
1130196;dog;300;400
1388929;dog;400;365
1811453;dog;334;250
1486960;dog;400;225
1495436;cat;300;400
1629822;dog;267;400
1850884;dog;480;271
1453257;cat;480;270
1634893;cat;300;400
1304766;dog;480;360
1060953;dog;300;400
1543285;dog;300;400
1322660;dog;480;268
1593333;dog;480;640
1469062;dog;480;217
1157831;dog;480;360
1442049;dog;300;400
1703818;dog;480;320
1872907;dog;300;400
1298976;dog;480;360
1567685;cat;480;640
1373188;cat;266;400
1668932;cat;637;640
1902031;dog;400;300
1016208;cat;292;400
1025892;cat;480;360
1605900;cat;474;640
1569128;cat;240;400
1355532;cat;480;640
1758879;dog;480;423
1363640;cat;640;640
1673373;dog;480;270
1620479;cat;400;300
1086916;cat;480;360
1136093;dog;421;345
1834419;cat;480;270
1615602;dog;300;400
1059475;cat;336;640
1482872;dog;400;300
1476395;dog;480;360
1179703;dog;400;300
1719605;dog;300;400
1158492;cat;400;300
1072868;dog;360;639
1276809;dog;300;400
1284145;cat;400;300
1020662;cat;400;300
1814612;cat;300;400
1457487;dog;400;375
1567204;cat;480;461
1572909;dog;400;395
1079556;dog;480;360
1515344;cat;300;400
1186449;cat;300;400
1746051;cat;480;360
1997402;cat;300;400
1292716;dog;480;360
1110637;dog;300;400
1603283;dog;400;300
1011599;cat;360;640
1400335;dog;360;640
1469643;dog;480;360
1927459;cat;480;270
1955985;cat;400;300
1556179;dog;442;640
1847768;cat;300;400
1156732;dog;400;326
1919300;dog;400;400
1087372;dog;480;360
1611713;dog;400;240
1682796;cat;480;474
1928893;cat;300;400
1806521;cat;300;400
1088900;dog;480;270
1960349;dog;225;400
1980765;cat;480;640
1394241;cat;640;640
1717922;dog;480;351
1132408;dog;301;400
1732386;cat;267;400
1757256;cat;400;300
1051125;dog;400;375
1491994;dog;300;400
1441944;cat;360;203
1197506;dog;300;400
1035951;cat;300;400
1273791;dog;400;300
1190550;cat;480;360
1324212;dog;400;400
1441478;cat;479;362
1475569;cat;300;400
1205035;cat;300;400
1518289;cat;300;400
1878563;cat;300;399
1331881;cat;471;640
1685620;cat;400;300
1707135;dog;480;640
1748750;dog;264;400
1361603;cat;300;400
1882443;cat;300;400
1289665;cat;428;639
1698799;dog;400;300
1357147;dog;360;640
1638698;cat;475;640
1988458;dog;300;400
1049100;cat;480;640
1870606;cat;300;400
1792491;cat;300;400
1443717;cat;300;400
1701372;dog;480;270
1491721;dog;300;400
1999798;cat;480;360
1088853;dog;427;640
1729148;cat;360;203
1823025;dog;480;318
1332727;cat;400;400
1568324;cat;480;360
1074614;cat;266;400
1085286;cat;400;300
1002577;dog;480;270
1113658;dog;400;300
1452915;dog;480;270
1121990;dog;360;640
1652365;dog;400;300
1394976;cat;480;367
1928424;cat;300;400
1508214;cat;300;400
1879889;cat;480;360
1451214;dog;480;356
1276210;dog;524;640
1632171;dog;480;360
1807133;cat;400;267
1870660;cat;300;400
1604660;cat;300;400
1280093;cat;300;400
1073542;cat;225;400
1664819;cat;300;400
1218424;cat;400;243
1440151;dog;300;400
1189149;cat;480;360
1712588;cat;400;329
1669545;cat;300;400
1365715;cat;480;360
1202883;cat;267;400
1373400;dog;400;300
1738949;cat;480;343
1620136;dog;400;294
1285021;cat;480;360
1595444;cat;427;285
1952485;dog;400;300
1043042;cat;300;225
1023968;cat;480;640
1171088;dog;300;400
1530969;cat;480;270
1495440;dog;216;400
1802838;dog;400;226
1411333;cat;400;190
1069164;dog;300;400
1859783;cat;267;400
1447187;cat;480;360
1598762;cat;270;400
1748940;dog;400;337
1929204;dog;480;270
1053409;cat;313;639
1925546;dog;424;640
1434839;cat;265;400
1444249;dog;300;400
1768065;dog;224;400
1986096;dog;400;300
1330347;dog;300;400
1141977;cat;502;640
1334152;dog;480;270
1494191;cat;400;400
1145915;dog;400;266
1129004;dog;300;400
1258321;cat;300;400
1802710;dog;400;266
1092604;cat;480;270
1070814;cat;400;225
1915624;dog;240;320
1173121;dog;480;360
1303738;dog;400;386
1974996;dog;480;640
1055601;dog;360;203
1034728;dog;427;640
1598637;dog;300;400
1302720;cat;300;400
1124201;cat;300;225
1805305;dog;400;300
1162085;dog;480;360
1197139;cat;400;299
1157745;cat;480;360
1447484;cat;480;270
1510774;dog;480;360
1577109;dog;640;640
1330887;cat;299;400
1470506;cat;300;400
1247762;cat;301;400
1939304;dog;266;400
1884438;dog;360;639
1145059;cat;300;400
1062145;cat;480;640
1037775;cat;300;400
1569293;dog;299;400
1138987;cat;300;400
1132166;cat;480;360
1160354;dog;400;300
1966425;cat;243;400
1387486;dog;300;400
1243652;cat;240;400
1567080;dog;480;270
1832249;cat;480;640
1245209;dog;480;270
1745986;cat;480;640
1542880;dog;400;300
1176002;cat;400;348
1360900;cat;480;360
1096618;dog;266;400
1452064;dog;480;404
1949244;dog;360;639
1109450;dog;480;320
1705708;dog;400;376
1904949;dog;300;400
1295033;cat;480;270
1294648;dog;640;640
1150632;dog;480;360
1092681;dog;300;400
1827192;cat;300;400
1808884;cat;267;400
1863080;cat;268;400
1375662;dog;360;640
1720488;dog;480;640
1370060;dog;300;400
1128905;cat;400;308
1375437;dog;480;640
1252284;dog;480;360
1243011;cat;479;269
1265629;dog;300;400
1075277;dog;640;640
1094089;cat;480;360
1952221;dog;480;270
1281360;dog;480;301
1333359;cat;360;640
1812081;dog;360;203
1724096;dog;400;266
1216292;dog;400;299
1317734;cat;332;400
1132387;dog;400;300
1717204;cat;640;640
1724910;dog;400;323
1366237;cat;480;360
1317327;cat;480;387
1292584;dog;153;204
1275241;dog;400;267
1809734;cat;240;320
1281603;cat;400;400
1006241;dog;613;640
1610321;dog;400;298
1303439;dog;400;400
1648673;cat;480;369
1057050;cat;300;400
1762786;dog;360;640
1413877;cat;480;360
1726898;cat;480;428
1206256;dog;400;390
1360520;cat;300;400
1384780;cat;300;400
1510129;dog;480;270
1598621;dog;480;270
1845137;dog;480;360
1747586;cat;300;400
1520905;dog;300;400
1132440;dog;400;300
1025745;dog;300;400
1046524;dog;300;400
1955651;cat;480;360
1936472;cat;400;225
1757537;cat;300;400
1581002;cat;265;176
1296572;cat;360;640
1954345;dog;479;242
1087103;cat;360;640
1407591;cat;360;203
1782726;dog;400;300
1824411;cat;300;400
1208540;dog;300;225
1804264;cat;480;640
1372010;dog;480;360
1404279;cat;400;300
1137825;dog;399;262
1307653;dog;480;360
1388854;dog;400;400
1622498;dog;640;640
1127864;dog;400;343
1496349;dog;305;400
1302117;dog;300;400
1920438;cat;640;640
1817724;dog;480;280
1257905;cat;360;203
1471785;cat;300;400
1482313;cat;300;400
1502490;cat;400;300
1404993;cat;305;400
1120914;cat;480;640
1815708;cat;480;320
1486030;dog;478;357
1230561;cat;300;400
1889147;dog;480;360
1382740;cat;400;300
1612817;dog;480;360
1880768;cat;480;285
1100346;cat;300;400
1939503;dog;480;640
1288344;cat;400;299
1724678;dog;377;400
1109521;dog;480;360
1466256;cat;400;225
1535556;dog;480;360
1884235;dog;480;360
1323381;cat;300;400
1675581;cat;400;300
1101045;cat;300;400
1304741;cat;480;640
1865423;dog;480;360
1830076;cat;300;400
1687386;dog;360;640
1880711;dog;240;400
1463089;cat;640;640
1934940;dog;480;344
1306447;cat;398;640
1910136;dog;300;400
1932117;dog;400;225
1084764;cat;480;375
1186643;dog;427;640
1789560;dog;480;640
1388442;dog;480;640
1686760;cat;480;360
1112478;cat;392;400
1506382;cat;300;400
1570448;dog;360;640
1586822;dog;400;299
1598464;dog;300;400
1146571;dog;480;270
1451912;dog;400;300
1607884;dog;300;400
1698830;dog;300;400
1663825;cat;360;640
1704300;dog;360;640
1579109;dog;400;300
1266460;cat;225;400
1453237;dog;480;360
1408262;cat;480;315
1270092;cat;300;400
1284744;cat;480;360
1127841;dog;300;400
1158578;dog;480;270
1565604;cat;400;300
1923369;dog;225;300
1271604;dog;400;300
1764122;cat;480;640
1955848;cat;480;360
1136739;cat;241;400
1313293;cat;300;400
1970294;cat;400;300
1750678;dog;400;300
1423307;dog;400;300
1143979;dog;480;425
1539836;cat;400;268
1749012;cat;480;270
1223956;dog;480;640
1713227;dog;480;360
1809480;cat;360;640
1822675;dog;267;400
1633712;cat;480;640
1209276;cat;300;400
1273296;dog;480;270
1513142;dog;360;203
1071491;cat;480;360
1370999;cat;225;400
1311308;dog;480;360
1071319;cat;241;400
1877338;cat;399;358
1688159;cat;300;400
1089628;cat;640;640
1960064;dog;480;288
1402010;cat;300;400
1509574;cat;480;360
1531212;dog;300;400
1817672;dog;400;300
1807109;cat;480;270
1986559;cat;427;640
1810489;cat;360;640
1725110;dog;480;360
1365674;cat;480;360
1572444;dog;480;270
1829932;dog;480;640
1931286;cat;400;323
1060007;cat;300;400
1686669;dog;480;360
1856189;cat;400;300
1340330;cat;248;400
1669554;cat;480;359
1114047;cat;268;400
1896082;dog;300;400
1425074;dog;300;400
1006149;cat;300;400
1598854;dog;388;262
1106961;cat;400;299
1866477;cat;241;400
1440362;dog;267;400
1941012;cat;360;640
1735108;cat;426;640
1111606;dog;360;640
1797284;dog;268;400
1090702;cat;230;384
1551717;cat;300;400
1822698;cat;400;300
1023490;dog;300;400
1814797;dog;300;400
1651080;dog;480;360
1318815;cat;300;400
1451825;cat;300;400
1565523;cat;300;400
1251411;dog;266;400
1444608;dog;480;270
1325665;dog;300;225
1304291;cat;266;399
1410313;dog;241;400
1350512;cat;267;400
1784364;cat;300;400
1785158;cat;480;360
1831163;cat;400;300
1310968;cat;400;300
1651828;dog;299;223
1709955;dog;475;640
1441748;dog;400;299
1373430;dog;480;640
1281179;dog;480;406
1705069;cat;360;203
1170442;dog;400;300
1209735;cat;300;225
1711210;dog;320;240
1487993;cat;296;400
1844833;dog;300;400
1782560;dog;480;360
1323153;dog;480;360
1287012;cat;360;640
1054498;dog;400;276
1021037;dog;300;400
1005155;dog;267;400
1048672;dog;480;346
1821380;cat;300;400
1894840;cat;480;360
1231281;dog;400;299
1145652;dog;480;640
1389773;dog;400;300
1139756;dog;360;640
1538539;dog;480;640
1475126;cat;480;422
1069342;dog;400;300
1312626;cat;400;300
1556476;cat;304;400
1506443;cat;300;400
1031925;cat;479;639
1820930;dog;87;130
1930139;cat;480;270
1619454;dog;480;360
1272661;dog;225;400
1535042;cat;300;400
1686059;dog;400;267
1983179;dog;153;204
1636795;cat;360;640
1486435;dog;480;360
1972470;dog;480;360
1198678;dog;480;640
1455082;dog;360;639
1522147;cat;300;400
1439205;dog;480;360
1774344;cat;300;400
1063157;cat;300;400
1252773;dog;293;400
1256228;dog;400;300
1626456;dog;360;640
1295326;cat;300;400
1873360;dog;300;400
1356336;cat;480;360
1862168;dog;502;640
1998172;cat;400;299
1371496;cat;400;300
1778384;dog;152;270
1290590;dog;300;400
1493788;dog;300;400
1413199;dog;300;400
1638421;dog;480;640
1559520;dog;400;300
1578735;cat;400;267
1219049;dog;296;400
1311879;dog;480;360
1023016;cat;480;640
1357478;dog;400;300
1178294;cat;313;400
1482069;cat;400;265
1363970;dog;320;320
1656052;cat;300;400
1347810;dog;300;400
1179309;cat;299;399
1375340;dog;300;400
1894849;dog;400;299
1852269;dog;400;400
1757250;cat;225;399
1685051;dog;400;309
1596838;cat;203;360
1099430;dog;427;640
1379156;dog;300;400
1247702;dog;427;640
1479576;dog;480;360
1382504;dog;480;360
1281136;cat;480;270
1547218;cat;400;300
1748871;cat;640;640
1673064;dog;480;525
1764710;cat;300;400
1715292;cat;480;360
1656908;cat;300;400
1060162;dog;480;640
1281398;cat;300;400
1700162;dog;479;271
1466780;dog;480;270
1881145;dog;480;360
1619292;dog;480;300
1374334;cat;400;299
1593584;cat;300;400
1500843;cat;400;299
1571929;cat;300;400
1340073;cat;299;223
1928447;dog;400;300
1201480;cat;480;359
1781813;dog;300;400
1072855;dog;300;400
1904896;dog;400;300
1765248;cat;226;400
1377233;dog;360;203
1183445;cat;480;640
1728647;dog;400;225
1757754;cat;360;640
1928911;cat;480;356
1938435;cat;300;400
1451288;dog;400;300
1674058;cat;300;400
1318332;dog;308;400
1762798;cat;400;300
1031150;cat;300;400
1699991;dog;479;331
1371267;cat;299;400
1603363;cat;480;360
1352400;cat;322;400
1794084;cat;300;400
1210671;cat;400;300
1705420;cat;360;640
1841692;cat;480;640
1079904;dog;480;271
1778831;cat;480;270
1366679;cat;400;300
1334478;dog;400;300
1642996;dog;480;640
1977859;dog;360;640
1952521;dog;400;400
1204378;dog;300;400
1021021;cat;480;360
1022493;cat;359;268
1110599;dog;399;225
1781790;dog;360;640
1263280;dog;400;267
1176929;dog;382;400
1858918;cat;480;270
1727327;dog;194;259
1627533;cat;360;640
1405538;cat;640;480
1461028;cat;400;225
1431575;cat;300;400
1105392;dog;400;299
1930987;dog;480;270
1431371;dog;146;400
1880586;dog;400;267
1601017;dog;300;400
1445684;dog;300;400
1106494;dog;399;324
1231484;cat;640;640
1506852;cat;300;400
1519544;cat;297;400
1031282;cat;480;428
1422761;dog;300;400
1074402;dog;400;267
1110449;cat;480;270
1181264;cat;300;400
1476573;cat;400;300
1190841;dog;400;265
1825976;cat;400;300
1128025;dog;395;400
1405404;dog;480;270
1566462;dog;400;300
1591527;dog;166;221
1252056;cat;480;360
1963590;dog;400;272
1219048;dog;400;300
1471382;dog;480;480
1993574;dog;480;270
1497440;dog;400;306
1843444;cat;300;400
1081564;cat;585;640
1171741;cat;300;400
1756209;dog;480;366
1107570;cat;300;400
1293456;dog;479;446
1309936;cat;300;400
1157925;cat;360;203
1422633;cat;400;265
1203334;cat;300;400
1092218;dog;360;203
1554824;dog;480;270
1340334;dog;300;400
1068965;cat;113;150
1494110;cat;300;400
1767904;cat;208;400
1363387;cat;480;270
1990400;dog;480;270
1188251;dog;400;300
1690602;dog;360;640
1033972;cat;360;640
1176008;dog;640;640
1755449;dog;300;400
1300747;cat;360;640
1873005;dog;300;400
1172312;dog;300;400
1265440;cat;399;225
1107083;cat;362;640
1801685;cat;299;400
1042857;dog;300;400
1805161;dog;300;400
1569383;cat;480;360
1364084;dog;480;640
1887362;cat;362;640
1692781;dog;300;400
