ID;Width;Tipo;Height
2156595;300;cat;400
2924887;466;cat;480
2173484;400;cat;300
2995233;360;cat;480
2122484;400;dog;300
2450293;400;cat;267
2741243;400;dog;300
2031064;400;dog;265
2384372;225;cat;400
2851104;400;dog;299
2933370;300;dog;400
2690433;640;cat;640
2409819;400;dog;300
2291420;640;cat;480
2018944;400;dog;225
2850922;400;dog;225
2263895;360;cat;480
2663274;640;cat;303
2606982;400;dog;300
2614316;267;cat;400
2383139;360;cat;480
2218511;270;cat;480
2249662;400;cat;266
2780641;640;dog;640
2135788;640;cat;425
2119034;640;cat;480
2868432;400;dog;300
2121940;300;dog;400
2388599;360;dog;480
2757937;400;cat;300
2284999;400;dog;300
2174862;400;cat;270
2114663;299;cat;400
2362614;400;cat;300
2110949;360;dog;480
2544921;640;cat;480
2811517;400;cat;267
2183969;640;dog;360
2730500;640;dog;480
2765120;400;cat;267
2263678;400;cat;300
2606481;400;cat;145
2697462;347;cat;480
2297954;400;dog;300
2250171;400;cat;300
2473881;300;cat;400
2704666;360;dog;480
2805748;438;cat;480
2998891;300;dog;400
2379781;339;cat;480
2406472;360;dog;480
2108958;360;cat;480
2101236;400;cat;299
2218210;400;dog;300
2126102;300;dog;400
2463655;400;cat;294
2719134;400;dog;300
2664715;300;dog;400
2167140;400;cat;300
2129781;358;cat;358
2821245;400;dog;300
2344543;400;cat;299
2982701;640;cat;384
2310008;240;dog;320
2981686;360;cat;480
2264856;453;dog;480
2087168;345;cat;480
2950837;361;dog;400
2686907;640;cat;480
2390779;375;dog;500
2948054;270;dog;480
2821309;400;cat;300
2448436;640;dog;480
2938775;640;cat;640
2481773;400;cat;300
2271009;400;dog;265
2193250;300;cat;400
2263078;400;dog;265
2963263;400;cat;300
2734058;360;cat;480
2153966;300;dog;400
2946666;640;cat;480
2849149;400;cat;299
2463788;400;cat;300
2386635;400;cat;267
2291961;360;cat;480
2135000;640;cat;352
2577767;400;cat;300
2712886;300;cat;400
2665737;300;cat;400
2798004;395;dog;400
2685487;360;dog;480
2323287;400;cat;300
2077062;640;cat;480
2310483;352;dog;480
2963446;640;cat;501
2400428;360;cat;480
2784574;300;cat;400
2734447;267;dog;399
2908246;400;dog;300
2936817;400;dog;265
2671503;360;dog;480
2047801;433;dog;480
2735857;428;cat;480
2318371;400;cat;300
2459549;640;dog;640
2601955;266;cat;400
2178115;251;dog;400
2483007;640;cat;480
2588091;400;cat;300
2019921;211;dog;400
2479585;351;dog;400
2975906;270;dog;480
2681838;300;dog;400
2973187;640;dog;480
2122605;480;dog;270
2130642;309;dog;400
2583206;300;dog;400
2543373;429;cat;480
2704494;400;cat;267
2632086;332;cat;480
2964834;360;cat;480
2655176;640;cat;480
2673127;640;dog;360
2974170;640;cat;360
2148401;400;cat;300
2272284;270;cat;480
2158861;360;dog;480
2948687;174;dog;310
2928771;300;cat;400
2276629;400;cat;300
2587457;400;dog;400
2620164;400;dog;300
2378524;400;cat;277
2060037;321;cat;400
2506044;640;cat;480
2952093;203;dog;360
2521131;400;cat;300
2825847;400;cat;300
2054020;400;dog;300
2715377;360;cat;480
2297842;270;dog;480
2912504;267;dog;400
2274059;400;dog;300
2668448;240;dog;320
2983365;227;cat;300
2017050;360;dog;480
2585466;640;dog;480
2627223;299;cat;400
2074781;640;cat;480
2061258;400;dog;300
2262777;400;cat;299
2821009;640;dog;480
2274668;270;cat;480
2479612;400;dog;392
2632947;360;cat;480
2875446;300;dog;400
2633672;400;cat;300
2382096;400;dog;400
2749857;270;cat;480
2165773;360;cat;480
2137182;400;cat;300
2669856;373;cat;480
2102096;640;cat;480
2894997;400;cat;300
2878261;270;dog;480
2916642;400;cat;268
2018556;399;dog;298
2001782;400;cat;300
2300165;300;dog;400
2290392;400;cat;300
2594967;299;dog;400
2030935;300;cat;400
2140068;359;dog;480
2464118;319;cat;480
2980394;320;dog;240
2769686;360;cat;480
2008757;640;cat;480
2586924;300;dog;400
2927812;400;dog;300
2069272;360;dog;480
2538440;381;cat;479
2652439;640;cat;640
2229347;320;dog;400
2017922;400;cat;300
2483853;400;cat;300
2661598;640;cat;480
2735053;639;cat;479
2846799;400;cat;300
2078542;360;dog;480
2038524;454;dog;480
2990032;400;cat;300
2181738;400;cat;300
2756420;400;cat;300
2898470;640;dog;480
2376983;360;dog;480
2425718;640;dog;360
2979456;241;dog;480
2830543;400;cat;300
2709065;360;dog;480
2060204;640;cat;360
2286973;400;dog;300
2920890;268;dog;400
2855360;640;dog;640
2940549;225;dog;300
2428065;300;cat;400
2409122;480;dog;480
2405461;270;cat;480
2061224;300;cat;400
2512263;270;cat;480
2706521;640;cat;359
2863039;400;cat;300
2822373;225;cat;400
2270949;360;cat;480
2036591;203;dog;360
2926174;127;dog;225
2746132;400;cat;300
2147050;550;cat;412
2885612;640;dog;621
2831863;300;cat;400
2161031;203;cat;360
2055408;203;dog;360
2252339;400;dog;300
2049285;360;cat;480
2862074;400;dog;400
2579007;400;cat;300
2522559;320;dog;480
2142693;299;dog;400
2333811;300;dog;400
2831816;360;dog;480
2003154;400;cat;300
2384462;640;dog;480
2840445;400;dog;300
2961129;640;cat;319
2923650;360;cat;480
2781609;640;cat;480
2775676;400;cat;300
2331431;400;dog;299
2433695;266;dog;400
2190277;316;cat;479
2661329;206;dog;330
2795058;400;dog;230
2130186;400;dog;300
2392277;515;cat;386
2104483;285;dog;427
2188284;300;dog;400
2741692;360;dog;480
2095577;640;cat;480
2703898;400;cat;218
2819822;640;cat;480
2332411;640;dog;492
2219957;360;dog;480
2589847;640;cat;640
2821716;400;dog;300
2622907;400;dog;400
2342080;300;dog;400
2805657;360;cat;480
2796871;300;cat;400
2700442;360;cat;480
2815424;270;cat;480
2574688;400;cat;400
2527654;400;cat;299
2875418;360;cat;480
2093305;300;dog;400
2140089;300;cat;400
2567935;300;dog;400
2998322;399;cat;266
2632490;300;dog;400
2806166;400;cat;266
2076797;400;dog;300
2038650;400;cat;300
2856948;464;cat;322
2827136;400;cat;300
2541774;400;cat;400
2850218;225;dog;400
2715736;536;cat;402
2780282;400;cat;300
2858953;300;dog;400
2370372;270;cat;480
2021499;640;cat;480
2553427;302;cat;480
2941734;338;cat;399
2933031;400;dog;300
2550733;360;cat;480
2245545;400;cat;300
2108470;400;cat;267
2198561;640;dog;480
2845179;640;cat;526
2527232;400;dog;300
2703481;270;cat;480
2141800;270;dog;480
2621988;640;cat;427
2924860;400;dog;265
2327689;400;dog;225
2290783;203;dog;360
2114865;300;dog;400
2845511;400;dog;300
2001896;300;dog;400
2261383;640;cat;640
2413177;400;cat;300
2199498;300;dog;400
2533915;400;dog;300
2132663;320;cat;240
2835925;360;dog;480
2105375;385;cat;480
2630235;300;dog;400
2647569;281;dog;400
2278429;400;dog;266
2050894;400;dog;400
2642212;303;dog;400
2771357;400;dog;300
2457061;400;dog;335
2484686;299;dog;400
2184016;383;cat;400
2007851;180;dog;240
2719328;400;cat;300
2456324;400;cat;300
2440055;400;cat;268
2344353;300;dog;400
2934784;400;cat;300
2285392;400;dog;300
2576311;360;cat;480
2146340;400;dog;300
2743729;640;cat;360
2177656;400;dog;300
2656138;400;cat;310
2614678;400;cat;267
2354031;360;cat;480
2243716;400;cat;268
2137022;400;dog;300
2719129;297;cat;399
2479608;360;cat;480
2690713;360;dog;480
2121370;640;cat;539
2952401;400;dog;300
2046712;225;dog;300
2386423;360;cat;480
2568625;400;cat;300
2141554;400;dog;266
2778142;360;cat;480
2368143;270;dog;480
2098290;400;dog;335
2708447;270;dog;400
2883272;640;cat;360
2206130;399;dog;266
2921858;640;cat;478
2008604;360;dog;480
2311624;400;cat;300
2805151;400;cat;300
2264189;640;dog;480
2445234;371;dog;400
2770016;360;dog;480
2359653;400;dog;400
2140163;360;dog;480
2708117;400;dog;300
2010094;400;cat;300
2291591;361;dog;480
2860690;300;dog;400
2858109;360;dog;480
2716510;127;dog;225
2014544;640;dog;480
2512369;265;dog;400
2755869;300;dog;400
2242698;127;dog;225
2630611;300;dog;400
2589013;400;cat;299
2913374;400;dog;300
2754454;300;dog;400
2590020;225;dog;400
2243770;225;cat;300
2275703;400;dog;300
2178967;400;dog;300
2596847;331;dog;400
2182005;360;dog;480
2186310;270;cat;480
2736695;379;cat;400
2003030;400;cat;267
2621795;429;cat;322
2489981;299;dog;400
2236685;400;dog;300
2506663;640;cat;360
2913564;400;dog;300
2483018;400;cat;300
2027377;400;cat;266
2929626;267;cat;350
2870433;400;dog;268
2421859;360;cat;480
2799405;360;cat;480
2739383;640;dog;360
2502917;300;cat;400
2940321;300;dog;400
2369557;400;cat;299
2778156;300;cat;400
2493157;270;cat;480
2301655;640;dog;360
2960351;300;dog;400
2960848;203;cat;360
2118156;300;dog;400
2832132;360;cat;480
2678931;640;dog;525
2112384;400;cat;300
2603957;400;dog;400
2584069;267;dog;400
2101394;360;dog;480
2772285;400;dog;300
2981251;640;cat;384
2837607;400;dog;300
2210540;270;dog;360
2135709;640;dog;486
2414184;400;cat;299
2130360;360;cat;480
2433747;360;cat;480
2108945;335;cat;479
2733479;288;dog;400
2084170;400;dog;370
2231910;400;dog;300
2639783;640;dog;493
2707361;360;dog;480
2204471;360;cat;480
2844948;640;dog;480
2233637;319;cat;479
2093694;108;cat;108
2214753;299;cat;400
2849885;640;cat;640
2695272;400;cat;300
2546777;399;cat;265
2044533;270;cat;480
2004933;299;cat;400
2207401;400;cat;299
2696273;400;cat;300
2590965;400;cat;300
2745346;400;dog;300
2692197;640;cat;360
2078237;400;cat;300
2731042;308;dog;400
2401749;362;dog;400
2541304;640;cat;480
2092678;300;cat;400
2951492;360;dog;480
2147303;400;dog;300
2367684;267;dog;400
2177342;640;dog;480
2580454;270;cat;480
2531359;400;cat;267
2064895;640;cat;480
2365728;640;dog;640
2151545;343;dog;480
2680828;400;cat;300
2152372;400;cat;300
2717214;299;cat;400
2566034;400;dog;300
2861012;400;dog;300
2392492;360;dog;480
2899130;300;cat;400
2702140;300;dog;400
2397521;400;cat;250
2471433;203;dog;360
2144341;400;cat;388
2520740;400;dog;300
2254805;370;cat;480
2748306;400;dog;371
2721463;267;cat;400
2219867;640;cat;480
2376633;385;dog;480
2580369;245;dog;400
2217522;640;dog;360
2123367;300;dog;400
2009061;214;dog;400
2508819;640;cat;480
2723999;400;cat;300
2058651;400;dog;300
2160418;300;dog;400
2714212;400;cat;300
2528017;400;cat;340
2177453;300;dog;400
2384384;400;cat;300
2150110;315;cat;344
2737433;360;dog;480
2016670;384;dog;400
2229348;400;cat;285
2846985;230;cat;384
2629854;400;cat;300
2787785;640;cat;640
2215017;400;dog;267
2826191;270;cat;480
2318339;640;cat;480
2792434;640;cat;480
2053781;400;cat;267
2179699;640;cat;234
2774298;400;dog;296
2351972;640;dog;640
2926038;400;cat;300
2007577;225;cat;399
2090755;400;cat;267
2448058;400;cat;300
2439310;360;cat;480
2527040;400;cat;300
2332872;363;dog;480
2455511;640;cat;384
2526165;400;dog;225
2828180;400;cat;300
2927692;298;dog;399
2230755;300;dog;400
2706173;360;dog;480
2676855;400;dog;291
2438123;310;cat;399
2082023;640;cat;480
2382197;400;cat;279
2616127;400;cat;300
2148137;300;dog;400
2932036;300;cat;400
2645473;640;dog;360
2751508;400;dog;300
2738831;640;cat;480
2747770;400;cat;300
2632678;420;dog;480
2045097;640;cat;480
2904641;640;cat;450
2758594;640;cat;480
2775590;271;cat;480
2547806;360;cat;480
2208192;360;cat;480
2284618;356;dog;480
2149718;400;cat;300
2502371;360;cat;480
2582598;400;dog;299
2687897;400;cat;300
2128426;400;cat;300
2780993;300;dog;400
2085517;400;cat;225
2553974;360;dog;480
2623106;360;dog;480
2853189;385;dog;480
2229763;203;cat;360
2096304;640;dog;480
2784440;376;cat;336
2644478;299;dog;400
2211112;364;dog;480
2217815;400;cat;300
2737168;270;cat;480
2256240;266;cat;400
2906580;400;cat;300
2728452;360;cat;480
2156523;479;cat;358
2412551;400;cat;300
2604947;640;cat;360
2796294;150;cat;100
2546290;216;dog;399
2827967;299;dog;400
2001246;400;dog;299
2278403;400;cat;300
2582554;479;cat;480
2107853;353;cat;400
2837469;300;dog;400
2004434;400;cat;267
2819383;300;cat;400
2456773;360;dog;480
2069277;300;cat;400
2795280;400;dog;300
2081265;271;dog;480
2836064;400;dog;265
2036176;640;cat;480
2897932;300;dog;400
2320661;640;dog;640
2598727;300;dog;400
2006765;360;dog;480
2345781;324;dog;243
2451423;400;cat;300
2856399;267;cat;400
2149065;284;dog;399
2255519;400;dog;300
2216905;400;cat;299
2329200;360;cat;480
2195710;300;cat;400
2037230;640;cat;480
2227218;400;dog;300
2422922;640;cat;480
2929859;400;dog;300
2758122;400;cat;300
2520837;640;dog;640
2865627;538;cat;416
2541222;446;dog;480
2180275;400;cat;267
2041081;400;cat;301
2069132;360;dog;480
2620238;343;dog;400
2906950;203;dog;360
2219798;270;cat;480
2014647;583;cat;446
2422692;300;dog;400
2808525;400;cat;299
2166946;329;dog;480
2213251;400;dog;300
2758845;400;dog;300
2614204;400;dog;300
2640696;400;dog;300
2603326;400;cat;300
2627960;400;cat;267
2648142;400;dog;400
2145380;360;cat;480
2281583;400;cat;300
2159949;400;cat;299
2290441;300;dog;400
2888512;300;cat;400
2420388;225;dog;300
2430633;400;dog;268
2909664;479;dog;480
2784837;400;dog;300
2650241;400;dog;396
2416320;299;cat;400
2335777;640;cat;480
2707712;400;dog;300
2240716;300;dog;400
2311209;223;cat;399
2900646;300;dog;400
2910287;400;dog;356
2347538;400;dog;300
2204459;400;cat;300
2126965;400;cat;265
2275178;400;dog;265
2537534;360;cat;480
2548273;400;cat;300
2080268;543;cat;480
2700240;300;dog;400
2418683;640;cat;427
2173447;400;cat;299
2290853;400;cat;225
2485121;400;cat;300
2521491;299;cat;400
2948355;400;dog;300
2012753;400;dog;300
2550156;400;dog;300
2480616;360;cat;480
2244173;640;dog;475
2414460;360;dog;480
2176287;360;cat;480
2969357;400;dog;225
2176534;348;dog;400
2400333;400;cat;300
2514729;245;cat;400
2445483;369;dog;480
2523770;400;cat;300
2359407;400;cat;300
2367633;400;cat;300
2756650;300;dog;400
2068093;640;cat;480
2173102;320;dog;480
2490684;360;cat;480
2159842;300;dog;400
2126699;300;cat;400
2842724;400;cat;300
2769889;400;dog;300
2526393;270;dog;480
2819864;419;cat;480
2149011;279;cat;400
2606319;274;dog;400
2340336;360;dog;480
2124131;400;cat;300
2667759;400;cat;400
2839682;400;cat;266
2235182;360;dog;480
2854232;270;cat;480
2543526;270;cat;480
2130434;400;dog;300
2779458;400;cat;300
2664421;400;dog;300
2447878;400;cat;300
2210375;360;dog;480
2789588;400;cat;300
2492969;400;cat;300
2200401;340;dog;400
2499984;270;dog;480
2333238;640;cat;478
2654308;360;cat;480
2210980;400;cat;300
2766582;300;dog;400
2188905;640;cat;625
2711026;360;dog;480
2776330;640;cat;640
2685049;360;cat;480
2209092;400;dog;400
2141647;270;cat;480
2056201;360;cat;480
2389239;400;cat;300
2250584;300;cat;400
2578321;400;cat;300
2055272;400;dog;265
2278812;270;cat;480
2170468;640;cat;640
2847008;300;cat;400
2393305;400;dog;300
2140290;225;dog;399
2497247;400;dog;300
2042897;360;dog;480
2322259;360;cat;480
2584446;400;dog;300
2716942;359;dog;480
2618338;400;dog;300
2799473;640;cat;381
2127073;400;dog;300
2498864;400;cat;300
2521726;640;dog;480
2108467;400;cat;300
2028332;640;cat;427
2799418;400;dog;300
2476623;400;dog;225
2089472;640;cat;360
2134999;400;cat;300
2658817;320;dog;240
2759397;360;cat;480
2096666;225;dog;300
2661433;640;dog;427
2717376;270;dog;480
2118860;360;cat;480
2264450;640;cat;600
2662893;640;cat;480
2147014;386;cat;400
2487931;400;dog;300
2635590;270;cat;480
2591182;270;cat;480
2305705;400;dog;300
2013194;640;cat;640
2084557;400;cat;268
2739115;267;cat;400
2115832;400;cat;300
2608032;640;cat;640
2089742;400;dog;300
2502989;397;dog;480
2570097;300;dog;400
2517781;299;dog;399
2881907;400;dog;300
2704127;400;cat;225
2341871;400;cat;300
2188774;400;dog;267
2389599;400;cat;366
2422435;480;dog;480
2598506;400;cat;300
2345781;640;cat;360
2467394;225;dog;300
2082967;640;cat;480
2283234;360;cat;480
2034569;320;dog;480
2992889;400;cat;299
2873110;300;cat;400
2849891;400;dog;300
2204907;265;dog;400
2468261;400;dog;300
2641772;400;cat;300
2278900;400;dog;299
2250102;300;cat;400
2111870;311;cat;240
2366394;360;dog;480
2474398;343;cat;400
2349766;640;dog;427
2103437;180;cat;135
2316823;400;dog;300
2996832;400;dog;300
2880211;640;dog;480
2040340;640;cat;480
2050621;640;cat;640
2426482;311;dog;400
2719430;400;cat;299
2471996;400;dog;300
2318086;360;dog;480
2813111;270;dog;480
2790800;400;cat;299
2362974;449;cat;480
2444775;336;cat;480
2990151;360;dog;480
2099765;400;cat;267
2956924;400;dog;225
2336888;640;dog;360
2515002;300;dog;400
2033787;400;dog;299
2639396;400;dog;300
2660959;299;dog;400
2484195;400;dog;379
2282883;400;cat;300
2460607;640;cat;480
2799085;225;dog;300
2017779;300;cat;400
2092633;400;cat;300
2456886;356;dog;479
2343955;640;cat;480
2909903;349;cat;400
2845927;320;cat;240
2976765;360;cat;480
2261804;360;dog;480
2120075;400;dog;300
2732829;400;dog;300
2410777;399;dog;276
2921262;240;dog;320
2940894;360;cat;203
2484758;400;dog;273
2081407;360;cat;480
2259053;300;dog;400
2242873;400;cat;300
2296628;400;cat;300
2717375;400;cat;241
2949883;399;dog;266
2897430;320;dog;480
2224484;300;cat;400
2496088;640;cat;360
2128199;400;cat;300
2056804;640;cat;467
2962397;270;cat;480
2222126;359;dog;480
2101566;400;cat;300
2364028;360;dog;480
2259349;400;cat;300
2815105;640;dog;362
2164652;640;cat;480
2227655;400;dog;265
2013082;400;cat;300
2862588;400;cat;400
2682894;270;dog;480
2473401;305;dog;399
2122861;380;dog;400
2654324;300;dog;400
2653996;400;cat;300
2698173;300;dog;400
2905883;360;dog;480
2761198;400;dog;300
2219653;400;cat;300
2289269;400;dog;300
2154802;400;dog;300
2232156;400;dog;300
2748190;400;cat;300
2124497;400;dog;300
2957740;640;dog;509
2789644;400;cat;300
2353465;400;dog;300
2978122;640;cat;480
2771315;360;dog;480
2687147;640;cat;480
2710080;640;cat;425
2712661;400;dog;311
2601419;299;dog;400
2698115;400;dog;267
2821700;640;cat;480
2611371;360;dog;480
2164929;360;cat;480
2068529;640;dog;362
2202837;400;cat;300
2184550;400;cat;300
2934128;360;cat;480
2618839;267;dog;400
2254895;400;dog;284
2295641;640;cat;360
2928171;360;dog;480
2481609;360;dog;480
2047954;300;dog;400
2443460;400;cat;304
2889876;360;cat;480
2133688;400;cat;300
2487283;270;cat;480
2864361;300;cat;400
2271554;640;dog;360
2894851;400;dog;300
2373066;270;cat;480
2334101;400;dog;300
2895161;400;dog;280
2136928;399;cat;239
2581179;400;dog;300
2450030;400;cat;300
2614549;270;dog;480
2442982;360;cat;480
2369391;400;cat;300
2304275;360;dog;480
2057395;300;cat;400
2612260;356;dog;480
2983715;360;cat;480
