ID;Tipo;Width;Height
ee9c2fd46-6;cat;640;640
b5757bc3f-8;cat;400;232
70c1e9c61-1;cat;400;300
791f6c077-2;cat;360;480
e4f7394ef-5;cat;400;300
963520a2c-2;dog;225;400
8468db069-4;cat;277;480
708189e17-8;dog;267;400
3ca4780f5-5;cat;640;478
cdf03dc31-1;cat;240;480
a6af385f0-5;dog;400;300
aca81d4a7-3;cat;400;300
b68679817-4;cat;300;400
c76d9c5b9-3;cat;400;300
7c7a54cbe-1;cat;400;272
6ac437438-6;cat;640;520
7959e3491-10;dog;300;400
0f1d071a8-2;cat;300;400
df07fa1b0-3;cat;640;640
8cc02d983-8;dog;300;400
e95d902dc-1;dog;400;335
0f6488260-1;cat;400;300
9827921f8-1;dog;285;400
93ccba02b-1;cat;399;283
40713e16a-3;cat;365;480
7b9cc47f0-2;dog;360;480
b96b7da59-4;cat;299;400
6438c6b3f-1;dog;360;480
c59c51828-4;dog;640;360
e4e128c70-1;cat;640;480
bdb6ebb91-15;cat;360;480
a996f1370-3;dog;324;400
439aafc10-4;cat;400;300
b854220cb-2;dog;384;384
0b110b315-2;dog;300;400
ae4ab31ec-5;dog;400;300
4c1f97540-3;cat;225;400
3316a5619-1;cat;300;400
bf0dd40e3-1;dog;299;400
ed6684f3a-2;dog;400;266
ce18c7a4b-1;dog;349;480
8cfba1686-5;cat;400;300
5c7d61133-5;dog;400;300
8b9c38ed2-4;dog;640;640
4f58a37d5-4;cat;299;400
155d18f5f-2;dog;360;480
5dff15fc4-2;dog;400;300
f073c005e-2;dog;480;419
b36616178-3;cat;400;300
38c5d4e0e-8;dog;360;480
dcefbb974-1;dog;360;480
1e7e220d7-7;dog;300;400
e48598033-1;dog;640;480
7adf54516-1;dog;360;480
c3106dcd5-16;cat;400;346
3fa0de4e4-3;dog;270;480
43fe381b3-10;dog;500;457
9dca0bf20-13;dog;400;300
0d6696a32-2;cat;420;480
83d94a6e6-1;cat;300;400
db5a260fa-5;dog;355;480
cc628c147-4;dog;640;480
fe09dbb56-3;cat;400;300
bc6abd32e-2;dog;400;266
10124968c-20;dog;362;400
aeda0ac0d-2;cat;400;267
c98d16315-9;cat;300;400
358517d09-2;dog;296;480
4f94e2b5a-1;dog;606;417
181823d5f-7;cat;360;480
764837930-10;dog;640;480
bfed6fcaa-2;dog;400;300
3c2324232-8;cat;640;640
2962fc103-3;dog;360;480
15e5b6d26-1;dog;266;400
7d7fddaed-3;cat;640;427
094636517-2;cat;640;360
6c3222742-1;dog;400;269
d73b2a4c6-1;dog;400;282
b833f9624-5;dog;203;360
ce0fbe463-8;cat;360;480
d51b2e785-5;dog;400;300
991c722c1-5;dog;400;225
fe09dbb56-2;cat;400;300
2455effb8-4;dog;360;480
0e1f78a77-9;dog;640;480
f21d7ec45-10;dog;640;360
997db5df5-2;dog;360;480
09bc86c05-15;dog;400;266
7aae61018-16;dog;400;340
fcae5bea5-1;dog;360;480
cfe66604e-1;cat;400;300
6261c9966-11;cat;400;300
ac7609b80-2;cat;400;300
2e5e35de8-2;cat;360;480
df9a4b31f-3;dog;640;480
281618ba5-24;cat;360;480
169fc07e1-2;dog;300;400
9ca400496-1;dog;400;300
31dcdb872-1;cat;640;480
0659c05d5-3;dog;400;300
9ea8e240f-1;dog;203;360
8dd28c706-6;dog;300;400
b99d5d532-2;cat;640;479
a7df878ea-4;cat;300;400
03e429963-1;cat;270;480
5043a32cb-3;dog;160;120
982564925-5;dog;299;400
c7c489413-8;cat;441;480
caa967274-1;cat;400;300
27aa5bbfe-2;cat;360;480
0806f9e3f-1;dog;400;225
254dd6ba7-12;dog;300;400
b0ad07cfc-8;dog;270;480
fd71f9fb4-7;dog;400;300
bb90447e5-2;dog;639;506
dd42b35eb-3;cat;400;299
9daaa4e8f-1;cat;299;400
1cdb5d61f-9;cat;300;400
9bfddbc4c-4;cat;400;267
5edf4d9bb-2;dog;400;300
ae84e47c8-4;dog;360;480
a75bbea18-11;dog;400;300
2885ade43-2;dog;360;480
d6e52b75b-4;cat;314;235
e23c47d1e-2;cat;640;511
68f3cfdcb-3;dog;400;400
1d2a7f0dd-2;dog;300;400
1b5dbc3cf-1;dog;300;400
9a7a99c23-4;cat;400;298
7b6ffc0a1-2;dog;400;300
c0fe34d97-11;cat;639;422
ec6bb5fb6-6;cat;640;427
f8fb0aa55-2;dog;640;419
a6416e28a-7;cat;640;480
dd5275a60-6;cat;640;360
35203bd2a-3;cat;400;300
f28c8090d-2;dog;270;480
c00b7ba5d-5;cat;300;400
d815333bb-13;cat;640;624
ef7c5813c-1;dog;360;480
437d65d38-2;dog;640;480
77322d6cb-1;cat;360;480
fc3fbbb99-1;cat;225;400
a0b82db0e-3;dog;400;300
dfb0b0928-7;dog;400;300
08b9a3a2f-1;cat;240;320
a2b2abe02-3;dog;360;480
e42fd0fed-4;dog;400;300
37438ea50-1;dog;400;301
c9cc0915c-2;cat;400;300
97cdcca1f-2;dog;360;480
ee24b09bb-5;cat;300;400
cbefe3979-16;dog;245;338
d1052eb2d-6;dog;299;400
01e517961-1;cat;640;524
d584d51b2-1;cat;400;400
c6d378000-11;dog;640;360
d8519e771-2;dog;400;300
f08b9d3c3-2;dog;299;399
2275c7ba3-4;cat;300;400
4e3586785-2;cat;400;400
b6c159277-3;cat;270;480
2e76362c0-1;cat;400;300
da4a5403d-1;dog;270;480
d2b949618-4;cat;400;300
f54bef6d6-6;cat;400;300
b02fcb74b-11;dog;400;300
ae03f99f2-1;dog;400;300
39b3fe88f-3;dog;300;400
7f33563b9-2;dog;400;300
d2b949618-5;cat;400;300
72c38b9ab-1;dog;400;261
a3cc5de2b-5;dog;400;300
79f41f755-2;cat;400;300
c9595d1f6-7;cat;356;480
7d11f10b1-1;cat;399;225
03e5bf50b-4;dog;640;480
a5ec4df1d-3;cat;400;300
cc081896e-9;dog;480;480
fe83618e5-2;dog;400;300
aa156faf0-1;cat;640;480
2f51acf95-1;dog;360;480
423c5b45f-2;dog;400;300
228117dca-5;dog;400;266
c92b59557-2;dog;212;240
5da236a17-4;cat;385;400
3f568e3a2-2;cat;400;300
f2b8dbfde-1;dog;400;300
fa53dd6cd-2;cat;400;300
ef8782012-3;cat;400;299
130797334-2;dog;300;400
eddac3328-6;dog;400;300
d3ffc5c1b-2;dog;400;300
2f73851f5-1;cat;640;545
21c955172-2;cat;640;360
8f20e24ef-6;dog;300;400
87f9ef7a5-4;cat;400;300
b1f1a42bf-2;dog;640;360
0b8614414-3;dog;300;400
10022add6-5;cat;203;360
511b4a044-4;dog;300;400
49c5dbda7-1;dog;320;480
f0057428e-2;dog;360;480
bcf546cb8-1;dog;400;300
5b2e5e410-14;dog;400;300
26c1fc882-5;cat;640;480
7e8bab7a5-3;dog;270;480
db044e38b-1;dog;296;480
d3b7112e2-4;cat;400;300
03c1e47b4-3;dog;312;479
e778cd78b-1;dog;240;400
a24a102b1-3;dog;221;166
2c21d7f68-1;cat;400;300
3779a7d91-3;cat;360;480
5290a4428-3;cat;300;400
eb1286b1c-8;cat;640;360
d560b8003-1;dog;400;300
c96f9d3a8-1;cat;640;360
7915144f9-10;cat;400;300
42fc9a244-8;dog;366;480
9d513f46a-5;dog;400;300
77e679018-2;dog;320;400
68ab069e3-1;cat;400;300
0a7798d2b-1;cat;400;302
19f5a15ab-1;dog;360;480
15dc4c629-4;dog;640;478
8dd28c706-7;dog;300;400
6c7efd1a5-1;cat;640;551
a99e4b365-6;dog;400;300
75a4a14ac-3;cat;300;400
a63a0ac25-9;dog;270;480
467614705-1;dog;300;400
b138f5cc9-9;dog;353;400
3658ee105-4;cat;400;269
f4df06287-1;dog;270;480
0149d04e7-2;dog;400;272
adc03f8b6-1;dog;276;400
b690774cb-2;dog;360;480
7c9dc0791-1;dog;400;300
ad5118660-2;cat;400;265
d6e52b75b-3;cat;314;235
0602a34f3-3;cat;400;300
0d47275d4-10;dog;400;300
6134ae21d-2;dog;274;400
d5c68b3bf-4;cat;400;300
4b31d7b1e-1;cat;360;480
9c64232b3-1;dog;300;400
dee525fcd-3;dog;640;480
2fab464fb-4;dog;400;300
9fa760b69-1;dog;640;480
bbbeb3ab0-6;cat;400;301
6c7c5555f-2;cat;400;300
26428557f-3;cat;400;300
aece30836-3;dog;360;480
36f1dc3b9-3;cat;400;300
0d4b69793-3;dog;640;480
2ff35ef73-5;cat;640;429
45d1d74ca-2;dog;270;480
8cae4a15b-2;dog;640;640
470fba174-1;dog;400;299
59e24567e-4;dog;300;400
b121d3be8-2;dog;271;480
0e28a90f6-2;dog;640;480
5e711ed8d-2;dog;310;400
7b0d325d8-6;dog;400;266
081199ea2-4;dog;360;480
6c17339fe-2;dog;300;400
5d00ca4d0-11;dog;299;400
df5f12e58-4;cat;332;400
2d572bc20-2;cat;360;480
be579e6ed-15;dog;270;480
03e5bf50b-6;dog;640;480
0a9f9f178-5;dog;360;480
203e2bd3c-10;dog;400;300
eb77432cd-2;dog;225;400
2de425c1b-3;cat;400;300
621a16b0c-9;cat;640;582
2931d3eac-3;dog;640;480
9f2251ffe-2;dog;400;300
c1df421c4-2;cat;400;300
172d395a5-1;dog;400;300
3a3d4f5dc-2;cat;270;480
7efb36b65-3;dog;300;400
c43ca0a88-7;cat;400;267
302eb3771-9;dog;267;400
fcffea7c0-8;cat;271;399
12d514ef2-6;dog;600;372
537b5f09b-3;dog;300;400
c05b7439a-1;cat;300;400
933b2b3d4-2;dog;360;480
9f48a8fe6-1;dog;640;480
4540f8e9c-2;cat;639;359
2b3387bd7-3;dog;400;282
955d40492-1;cat;300;400
bf2f87f17-2;dog;640;480
65614e7f4-1;cat;360;480
c0574c31a-1;dog;360;480
2c1c1b557-2;cat;640;640
3c2324232-6;cat;640;640
3ae51e685-1;dog;292;480
82ea3883e-1;dog;640;360
53037f091-6;dog;270;480
902087c95-4;cat;266;400
4c6a4b965-9;cat;312;400
2af9db4dc-1;cat;360;480
67a68df4a-1;dog;348;480
4ae940ec2-1;dog;400;300
5e203eeaf-12;dog;400;300
455d243eb-2;cat;344;400
b3f1c8d27-3;cat;640;475
ada1e6f38-1;cat;400;300
0a40d8c85-2;dog;290;287
aded1fafc-4;dog;400;269
201aad926-1;dog;203;360
3721ed900-4;cat;400;400
49a867af7-4;dog;360;480
98ae607d8-1;dog;640;480
a89005005-11;cat;400;268
6cd1cac68-2;cat;640;480
da8c280f1-6;cat;400;225
c6df796ba-1;cat;300;400
9b8a35f8b-1;cat;640;480
8cb067b2f-1;dog;300;400
e809f1cb5-15;dog;300;400
82ee2f3e9-1;dog;640;640
b3cf90bd1-1;cat;203;360
79f358573-1;dog;400;300
f506d3fd2-2;cat;270;480
2b3387bd7-5;dog;400;227
09d7272ad-1;dog;203;360
30669fef4-1;dog;400;300
3d0752cd9-2;dog;400;400
c3106dcd5-11;cat;400;364
3b41cf42a-1;dog;400;300
493d9cc81-2;dog;400;336
6a056486e-1;cat;329;400
74a9b9a9e-1;dog;300;400
2d8db1c19-10;dog;640;480
261c4115b-4;dog;299;400
08767d88e-5;dog;300;400
a6e37f91b-10;dog;269;400
807ea3b72-2;dog;270;480
fc9773fa5-2;dog;400;300
50fc25dbe-1;cat;400;300
3c6329c92-3;dog;360;480
5aeba57be-1;cat;640;480
98c17f102-2;dog;360;480
394c13865-3;cat;469;480
4baa2968b-5;cat;400;239
cc08b4198-3;dog;640;640
8425c2a48-2;dog;300;400
0ece28cf0-2;cat;640;360
88edfa259-1;dog;400;300
61c1f3481-2;cat;360;480
7bce76c66-1;dog;400;278
aab56f3ff-5;cat;400;400
80b25cc78-8;cat;400;300
9a1a1d801-2;dog;640;480
5bbc1017c-10;cat;400;300
bf7ee1354-7;dog;320;400
9bb035799-1;cat;640;640
73d28220c-3;cat;640;360
0fa6ba30b-2;cat;270;480
1925aff9d-5;dog;270;480
f90575a63-2;cat;360;480
4a8f49ac8-5;dog;639;360
870e5566b-3;dog;300;400
05dc47bda-2;dog;640;425
52d0469f8-3;cat;400;300
fe4bb01a6-4;dog;360;480
efc478e64-4;dog;400;300
a52461bfd-3;dog;640;360
1f470d9f4-5;dog;270;480
92d830572-11;dog;400;300
84f065b56-2;cat;399;262
d5abad72c-2;dog;400;266
a575d70f3-2;cat;300;400
de97498e6-11;dog;300;400
c49480455-2;dog;203;360
dbd4f79ef-3;dog;480;480
8910e2c01-4;dog;360;480
2af9db4dc-6;cat;360;480
8e68a9075-1;dog;270;480
6c61c33ee-1;dog;300;400
f385d9645-2;cat;360;480
6309f250d-5;dog;400;300
ddb881657-1;dog;270;480
885af161b-1;cat;300;400
1a3da2ae5-1;dog;300;400
1b1fdfd71-8;cat;360;480
b51d75d61-3;cat;400;269
eeaa5c53c-2;cat;270;480
6460390c0-1;dog;439;480
4f7aa1d3c-1;dog;400;300
d4bdcd89c-6;cat;400;300
2b4003be8-2;cat;400;264
8b0fa13e1-1;dog;267;400
f522ad8d4-8;dog;268;400
2318247fb-1;dog;300;400
7a12e98d8-6;cat;239;400
8553b7037-9;cat;300;400
6679c179c-1;dog;360;480
3ed4ada33-1;cat;400;300
121af879a-4;cat;640;359
060d1de98-3;dog;640;360
1a7d70a4f-2;cat;270;480
e09c0a3be-1;cat;270;480
faa139539-2;dog;308;480
7aa682539-3;dog;400;363
5b72e14bf-11;dog;640;640
cad25c91b-18;dog;359;356
63cc8aa47-3;dog;300;400
c61869b9b-1;dog;296;480
8c1658988-4;cat;400;225
49c5dbda7-2;dog;320;480
62817491e-1;dog;400;300
beb3a6da0-1;cat;225;400
977cfb864-4;cat;400;300
ee2793324-2;cat;300;400
f394d4aad-12;dog;270;480
651d63dd7-4;cat;400;300
694a730b4-11;dog;127;225
bd881326e-17;dog;270;480
182faa94d-14;dog;360;480
94bcf0199-2;dog;203;360
186920165-1;dog;225;400
f824e33a8-3;dog;400;372
9a9707c98-5;dog;360;480
72482852e-2;cat;360;480
bf537cdb3-1;dog;640;494
2b0896bbe-9;cat;359;480
c5a7f7d69-1;dog;346;480
7b67f6ed6-10;cat;360;480
ce9332934-6;cat;400;300
d6e6e7d6c-2;dog;360;480
f4e83a15e-1;cat;300;400
0be5af159-1;dog;360;480
a120cae65-1;dog;640;640
6af981c61-3;dog;360;480
29a08292f-8;cat;360;480
f4bc92fc6-19;dog;640;640
1882ebd32-6;dog;400;300
77f9b1470-1;dog;400;300
f64329201-2;cat;360;480
a662626a6-3;dog;640;539
b41d5c9c4-4;cat;480;480
581100fe5-5;cat;640;360
1e7a3b766-1;dog;360;480
cd2451ab4-1;cat;640;427
f394d4aad-4;dog;270;480
c2b16f8ae-1;cat;400;300
c7561189e-2;dog;400;300
66409739c-4;cat;360;480
c31f3d3f3-2;dog;400;225
302d37427-2;cat;400;300
7a54b760e-3;dog;270;480
618ca94ad-1;cat;640;480
4ffbe0538-2;cat;400;300
dd074b8ba-1;dog;400;267
2c7a874ee-7;cat;640;478
7e69c99bc-4;cat;400;300
63f2be2e0-5;cat;640;360
9dca0bf20-6;dog;325;400
2cf6b6627-3;dog;300;400
cfa2afea2-1;cat;400;300
1940d9eb3-5;cat;400;300
8913e5b27-5;dog;293;480
7448f3165-3;dog;225;300
18c7d13d3-4;cat;360;480
4c6dc89df-3;dog;400;300
48c598ef0-4;cat;400;300
f32a2c20a-2;cat;400;400
b66cae579-6;cat;400;257
e0e392bfb-4;cat;640;480
a89af346d-4;dog;640;480
9e9a3285d-1;dog;400;300
0291e8ca0-21;dog;640;640
a89f8b241-2;cat;270;480
1c4d99f6e-1;cat;400;297
ed89380a6-2;cat;400;300
4a609b82b-12;cat;400;300
3b8b38508-1;dog;300;400
046d3a9d9-2;cat;400;300
764837930-12;dog;640;360
20fc75f2c-7;dog;360;480
608a58c8e-4;dog;346;480
dbd4f79ef-1;dog;270;479
c95af948c-2;cat;360;480
ba6fee44e-3;cat;480;480
9aa2d99f5-3;dog;300;400
8daa38a67-2;cat;640;362
f1dc8864e-2;dog;225;400
10516f3c6-4;dog;399;311
8632f7132-2;dog;356;480
c2284e2e9-2;cat;400;300
026c202c6-2;cat;400;331
ee0e059cb-4;dog;400;300
818cf6f02-2;dog;233;195
b984a461b-7;cat;400;309
c749028bb-1;dog;640;480
5b7ead040-2;dog;640;478
ac813296c-5;dog;360;480
8e76c8e39-1;cat;270;480
1ce37d745-5;cat;400;300
0d47275d4-13;dog;400;300
387701d9d-8;dog;400;300
dc1d76def-11;cat;160;120
f981112a8-6;dog;640;480
50eddd1bb-1;dog;267;400
052160ae6-15;dog;300;400
bddc0b2c7-3;dog;640;480
492f70d19-2;cat;298;400
417c09a08-1;dog;400;239
cb278aa01-7;cat;400;300
09417404f-2;cat;360;480
2b0896bbe-7;cat;359;480
cb8193d43-4;dog;203;360
74d7a26bc-2;cat;360;480
8a302ccba-1;dog;640;480
2f50d46b2-2;dog;400;299
5ad497d30-3;cat;360;480
7c7a54cbe-3;cat;400;300
a73915bd2-4;cat;342;480
e7dca0b2b-1;cat;400;300
2fe763187-1;dog;640;480
4c31c7db9-2;dog;203;360
e4460cb03-4;dog;640;360
f58424835-6;dog;317;400
69a7461c2-4;cat;360;480
079565e72-1;dog;296;394
81896d22b-4;cat;300;400
eee3ab446-4;dog;300;400
a0f3a1cb4-3;cat;640;480
8bac2d757-1;cat;360;480
adc51c1a7-7;dog;359;480
4e797dcdd-3;dog;640;640
23f45d56f-3;cat;269;480
48769873a-1;dog;400;265
c29059110-2;cat;640;464
dbcfcf50c-5;cat;640;480
6efbd2584-1;cat;223;299
3fd545213-5;cat;360;480
c3e1f5f86-1;dog;400;300
29193bf76-4;dog;640;427
a6c7f3a13-5;dog;270;480
1a83d4455-1;cat;399;268
38f06e4fe-7;cat;300;400
eee3ab446-2;dog;400;328
ec138f2a8-4;cat;400;300
506bacb46-4;dog;640;360
a6e37f91b-8;dog;269;400
2e12f4152-3;cat;640;516
508df8433-7;cat;400;274
183c947eb-1;dog;640;480
6eab205e6-1;cat;300;400
564ad520f-6;dog;640;480
c5f1eb8b6-1;cat;400;225
8d2afd85f-1;dog;360;480
e9feaab54-5;dog;300;400
0907a14f3-6;cat;299;400
efa71e34a-1;dog;270;480
979e3f8f7-7;dog;225;399
0880d7f1e-3;cat;360;480
74b7d275a-1;cat;299;400
23463f8a8-1;cat;300;400
931fd5858-2;dog;360;480
a2ac8316b-10;dog;640;640
fda10b9ed-3;dog;300;400
3ce528284-1;dog;356;480
a8cfb849e-3;cat;400;300
16dc1188b-2;dog;640;480
163adc370-8;dog;400;300
705d4f296-1;cat;360;480
5abbde253-1;dog;266;399
3f0c30d12-1;dog;225;300
ebef2903c-2;cat;640;480
5b07e0e6a-2;cat;300;400
23baf0395-1;dog;640;640
c98ae8e1e-1;cat;225;300
508df8433-10;cat;352;400
17cbebba6-2;dog;400;255
f394d4aad-5;dog;270;480
a8cdba660-8;dog;300;400
1b5af7749-22;dog;400;300
21415ffb9-2;dog;400;391
a2e22831f-4;cat;640;640
6ac437438-3;cat;640;336
2172fb9fa-2;cat;400;300
1effd827e-1;cat;360;480
77d38bd16-4;dog;382;400
be4c2e0d5-1;dog;357;478
403cf8d32-1;cat;400;267
4482a8d57-3;cat;400;263
9cac98ce6-4;cat;400;300
07227963b-4;dog;640;360
3aa13a0b0-2;cat;640;480
c8eef30bd-1;cat;400;300
227bfa6b8-4;dog;640;360
271712276-2;cat;358;480
f22ff0f64-8;cat;300;400
fbed8fc1a-3;cat;400;300
112ae92e0-2;dog;270;480
e66a993a5-8;dog;400;400
bee25f46d-7;dog;300;400
67e8df1d3-15;cat;400;300
95e61ce61-2;dog;640;478
ec2b6c036-1;cat;290;400
df7aa79a4-3;dog;300;400
0753ad1cd-3;dog;360;480
1e115d8ff-9;dog;640;640
02f37d829-1;cat;360;480
ae6a2116c-1;dog;380;471
da8054bfa-5;cat;640;480
da80c8aa2-4;cat;300;400
a89af346d-5;dog;640;356
ab8dfa983-1;dog;400;299
6202e7d4d-2;cat;270;480
617ee6976-5;dog;236;400
419267690-3;cat;400;300
79a9a7b05-1;dog;450;480
6c3b8c99c-7;dog;270;480
5c92de3f6-4;dog;640;360
b799d4d84-2;cat;360;480
e2f1f5377-1;dog;400;300
eb64e3d68-16;cat;400;300
09807c555-7;dog;225;400
603d1d51c-2;cat;299;400
96d7ed5de-1;cat;400;300
2716a01b4-2;dog;360;480
aa0f2c425-1;cat;640;480
be340bbe7-9;dog;360;480
a91761e54-1;dog;360;480
32cda3189-2;cat;275;206
6f93a41c5-1;dog;400;300
8b6f2ff52-2;dog;365;400
e46373e2e-1;dog;250;334
7fe0a86f8-1;dog;225;400
d46569700-6;cat;400;300
78cb569c6-1;dog;400;267
6ab29b3d4-2;dog;271;480
aa88c3b97-1;cat;270;480
e7dca0b2b-4;cat;400;300
172305d1b-3;dog;360;480
b38e94f39-6;dog;400;300
f77452d59-3;dog;400;300
b3a42fc4a-3;dog;268;480
553d1ee3b-2;dog;640;480
f4a508263-3;dog;217;480
db8a8df8a-1;dog;360;480
8b17616d3-3;dog;400;300
1a9e7158e-13;dog;320;480
5407c6e1a-1;dog;400;300
edf74226c-3;dog;360;480
e0e392bfb-7;cat;640;480
bbf029a0a-4;cat;400;266
6d95c8ec6-1;cat;640;637
fe250bce9-3;dog;300;400
7adc5209e-4;cat;400;292
2b446dd3c-5;cat;360;480
8040ff400-1;cat;640;474
d6fe9ec65-2;cat;400;240
cc4670dac-2;cat;640;480
93eb14f37-1;dog;423;480
7eae805cd-5;cat;640;640
7adb5f44c-1;dog;270;480
07e427e0c-4;cat;300;400
54b6c1d72-10;cat;360;480
979d48d7b-6;dog;345;421
a72ca4ed6-5;cat;270;480
ee4acef8d-6;dog;400;300
e01e4a2fb-1;cat;640;336
2d7b61eb5-1;dog;300;400
d6e6e7d6c-1;dog;360;480
04dc94c39-1;dog;300;400
6b240dd0b-1;dog;400;300
59047a5a1-3;cat;300;400
c318c6ccf-2;dog;639;360
41ee5af3c-1;dog;400;300
c011bc363-4;cat;300;400
df39a5468-3;cat;300;400
940048b47-1;cat;400;300
8ff66c239-6;dog;375;400
460426eb4-10;cat;461;480
f86c83084-1;dog;395;400
5a358b56f-2;dog;360;480
5b07e0e6a-5;cat;400;300
036af6df3-7;cat;400;300
850875906-3;cat;360;480
daa7f33d4-6;cat;400;300
d243fce57-5;dog;360;480
2618aa6a2-2;dog;400;300
a6fea1d1a-1;dog;300;400
f27974780-2;cat;640;360
a8b9d57b4-3;dog;640;360
2716a01b4-5;dog;360;480
73f5dad5b-2;cat;270;480
936e8cc95-3;cat;300;400
a823f714b-2;dog;640;442
53b3ef282-3;cat;400;300
6d18707ee-4;dog;326;400
c1db71d88-3;dog;400;400
5ab1e209b-2;dog;360;480
bcf657071-1;dog;240;400
251e884b7-1;cat;474;480
96d7ed5de-2;cat;400;300
7915144f9-1;cat;400;300
3fa0de4e4-4;dog;270;480
31da37bc0-13;dog;400;225
7276be56b-2;cat;640;480
506697cb9-4;cat;640;640
43fe381b3-11;dog;351;480
6fc2970d6-4;dog;400;301
a7f77b3bd-9;cat;400;267
d41649df9-2;cat;300;400
7e6385ded-2;dog;375;400
0e5d845dc-7;dog;400;300
eac15ca35-4;cat;203;360
21bebd773-2;dog;400;300
361e79f5f-3;cat;400;300
1882ebd32-5;dog;300;400
6df350974-6;cat;360;480
2d06250ab-13;dog;400;400
acb9e48ff-5;cat;362;479
f57a5c0ea-3;cat;400;300
036af6df3-11;cat;400;300
058394848-1;cat;400;300
8f47129b2-3;cat;399;300
e01e4a2fb-3;cat;640;471
f6c3b531d-6;cat;300;400
4175a27e1-4;dog;640;480
b138f5cc9-13;dog;400;264
67e8df1d3-4;cat;400;300
733b7cb27-3;cat;400;300
10a6c97d5-5;cat;639;428
10486a12e-1;dog;300;400
a4221001f-2;dog;640;360
4225add43-4;cat;640;475
c278935de-1;dog;400;300
1c69743d6-1;cat;640;480
e3d68b63c-1;cat;400;300
426662616-7;cat;400;300
88666f74e-2;cat;400;300
ba7d1a755-2;dog;270;480
ec40d007f-5;dog;400;300
a43071ff0-3;cat;360;480
92caf1d01-1;dog;640;427
553b720c2-4;cat;203;360
94afcd90c-1;dog;318;480
8ea9bb5d9-1;cat;400;400
57f322839-5;cat;360;480
283ce4b9b-2;cat;400;266
236dd6cca-13;cat;300;400
755f10f8a-3;dog;270;480
618f4931a-1;dog;300;400
1238ed024-9;dog;270;480
cfae2101c-3;dog;640;360
f21f48009-3;dog;300;400
41c163f8a-4;cat;367;480
884c82597-2;cat;400;300
a8a3c4f49-4;cat;400;300
787acfb28-2;cat;360;480
8f1ccbc6f-1;dog;356;480
a345b4406-2;dog;640;524
14e52bdaf-2;dog;360;480
ae1d9f63a-1;cat;267;400
b3ae374f7-5;cat;400;300
e68c7d50b-4;cat;400;300
cfceafa8a-11;cat;400;300
6264e2ffa-2;cat;400;225
3f10302c7-2;cat;400;300
bf5eb5d00-6;cat;243;400
93f758039-4;dog;400;300
b6004bb5d-2;cat;360;480
c9efae474-8;cat;329;400
c03fe7452-1;cat;400;300
056bf1b17-2;cat;360;480
bdffad31f-5;cat;400;267
3d1d0f102-8;dog;300;400
15f62e911-1;cat;343;480
93b1ca32c-2;dog;294;400
2aadf6110-4;cat;360;480
f7999c9bf-4;cat;285;427
4eb9c5991-3;dog;300;400
409ad5a23-1;cat;225;300
dd4196a55-4;cat;640;480
b05d0484f-7;dog;400;300
504e4ec84-1;cat;270;480
d73b2a4c6-17;dog;400;216
c30dd6e9a-2;dog;226;400
ae0535c8c-5;cat;190;400
bafa8c847-1;dog;400;300
1d79d37b3-1;cat;400;267
4133ec13c-6;cat;360;480
60bbc32b6-6;cat;400;270
3fa341801-20;dog;337;400
6f2b619bb-1;dog;270;480
1de2c7e27-9;cat;639;313
f665c5189-3;dog;640;424
372d1784a-3;cat;400;265
c763886a6-4;dog;400;300
32f617eda-4;dog;400;224
b1ed265ef-10;dog;300;400
2f0abd493-6;dog;400;300
9d0406864-3;cat;640;502
d005caf41-1;dog;270;480
6dcbe818e-2;cat;400;400
405b63ca5-3;dog;266;400
158b502d3-6;dog;400;300
24fc91fae-2;cat;400;300
ae5f13659-1;dog;266;400
764fac30e-4;cat;270;480
e9cb42d59-2;cat;225;400
bb0dddcf2-3;dog;320;240
0f1a3ce5a-5;dog;360;480
2f3bed708-1;dog;386;400
3d9b4bdc1-1;dog;640;480
43100edd5-2;dog;203;360
23b64fe21-5;dog;640;427
f096fcbc6-2;dog;400;300
c43ecb3e1-3;cat;400;300
5b6add800-2;cat;225;300
fc02869d9-4;dog;300;400
6df28d790-2;dog;360;480
8bd82188f-5;cat;299;400
4133ec13c-1;cat;360;480
d6335be38-2;cat;270;480
7983db8d9-4;dog;360;480
687ddcca9-1;dog;640;640
f0d254628-7;cat;400;299
236dd6cca-6;cat;400;300
4c6a4b965-1;cat;400;301
b386d20ba-7;dog;400;266
53964c5d0-4;dog;639;360
a72a34bdf-1;cat;400;300
d5aedc48b-5;cat;640;480
13e385580-3;cat;400;300
2d79d25fa-2;dog;400;299
ec7eecc57-1;cat;400;300
0a8ee7520-3;cat;360;480
a0f2d927e-1;dog;300;400
1696155ce-1;cat;400;243
3a050484c-7;dog;400;300
909d9e158-1;cat;400;240
2c24655fe-8;dog;270;480
7b1c82382-8;cat;640;480
a94208b35-7;dog;270;480
10ba7efac-16;cat;640;480
92d711b01-2;dog;300;400
cf17492c7-2;cat;348;400
086857d70-2;cat;360;480
e1e2b0af4-2;dog;400;266
b56b73e4c-2;dog;404;480
598f1fdae-5;dog;639;360
476dc0901-2;dog;320;480
9f12dbf17-10;dog;376;400
634f65242-1;dog;400;300
106e252d9-8;cat;270;480
19470706b-1;dog;640;640
b12fb6709-2;dog;360;480
c1ba2169b-8;dog;400;300
5ada2f8b6-2;cat;400;300
85fc3c314-8;cat;400;267
